Movie Year,Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,is_english,actor_popularity,writer_popularity,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2014,130,208545589,7.6,91,79,496491,7,Summer,0,4,1,10,15,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,144,319246193,7.1,57,61,689957,7,Summer,0,13,1,14,13,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,141,146126015,5.7,57,56,129963,5,Spring,0,7,1,28,6,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,135,328874981,7.3,85,69,632433,9,Fall,0,4,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,118,229510210,6.7,57,56,35741,12,Winter,1,1,1,3,10,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,125,5971413,5.9,70,57,37591,2,Winter,0,3,0,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,124,300531751,5.1,46,58,266695,6,Summer,0,2,1,16,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,142,408010692,7.2,84,68,1030928,3,Spring,0,3,1,19,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,132,209397903,7.4,94,73,539672,12,Winter,1,6,1,37,11,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,140,381593754,8.5,95,86,434719,6,Summer,0,4,1,10,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,136,537467,5.6,60,50,2720,2,Winter,0,3,1,8,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,131,195042377,7.4,94,75,422044,7,Summer,0,4,1,41,16,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,142,330455270,8.8,75,82,2342884,7,Summer,0,15,1,37,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,115,232641920,7.5,89,72,828866,11,Fall,1,4,1,23,9,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,107,293506292,8.2,86,64,1087404,8,Summer,0,13,1,25,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023,159,1193544,6.5,94,75,3483,3,Spring,0,6,0,14,6,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,143,291045518,7.1,57,55,828023,6,Summer,0,10,1,16,14,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,91,195330621,6.8,56,59,303671,3,Spring,0,5,1,18,4,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,165249063,7.3,82,67,333266,5,Spring,0,1,1,22,19,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,137,281723902,6.6,70,65,384346,11,Fall,1,8,1,19,11,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,120,229024295,6.1,39,45,486646,11,Fall,1,10,1,15,9,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,102,222527828,7.8,90,74,521115,11,Fall,1,4,1,3,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,134,159555901,6.5,36,52,318629,11,Fall,1,8,1,10,6,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,143,305413918,8.1,79,63,1250137,7,Summer,0,9,1,30,19,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,106,179020854,6.8,67,58,395600,5,Spring,0,6,1,40,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,142,310676740,6.6,65,54,776450,5,Spring,0,5,1,21,7,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,112,206362140,6.7,67,54,743883,11,Fall,1,2,1,20,14,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,107,248757044,7.6,95,81,406093,11,Fall,1,13,1,11,11,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,116,218402312,7.0,82,66,168112,12,Winter,1,3,1,6,7,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,108,270578425,7.1,71,59,200066,12,Winter,1,5,1,19,2,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,92,216064546,7.6,87,74,543578,6,Summer,0,3,1,25,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,115,261441092,8.0,64,78,842664,11,Fall,1,6,1,25,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,144,228433663,8.0,91,80,956193,10,Fall,0,17,1,29,3,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,92,227946274,6.4,42,49,523456,7,Summer,0,4,1,37,2,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,117294,5.6,64,51,1494,2,Winter,0,6,1,12,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,130,209837675,7.3,78,66,416004,4,Spring,0,6,1,27,14,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,124,312433331,6.9,72,57,890871,5,Spring,0,6,1,19,18,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,111,206445654,8.1,96,96,869129,6,Summer,0,7,1,3,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,118,216648740,7.0,87,70,466297,7,Summer,0,6,1,12,10,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,102,177002924,7.8,92,77,376694,6,Summer,0,4,1,21,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,137,226277068,8.1,93,77,877850,3,Spring,0,9,1,14,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,129,229086679,6.6,53,59,454929,5,Spring,0,27,1,14,18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,144,167445960,8.0,94,80,712732,11,Fall,1,7,1,16,16,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,173,5023132,6.7,83,56,14673,1,Winter,0,3,0,9,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,127,370782930,7.2,50,47,256733,2,Winter,0,4,1,7,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,108,144330569,6.5,55,51,286894,7,Summer,0,2,1,18,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012,127,124987023,7.9,86,79,679650,11,Fall,1,6,1,4,5,4,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,140,137715350,7.4,71,64,508951,3,Spring,0,27,1,5,5,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,154,130168683,5.2,16,27,174041,6,Summer,0,13,1,29,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,89,180010950,6.6,64,61,255063,11,Fall,1,8,1,21,6,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,117,234280354,6.5,76,73,486391,6,Summer,0,27,1,41,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,100,200821936,7.7,89,71,513682,11,Fall,1,3,1,4,10,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,106,168368427,6.5,63,58,480620,11,Fall,1,5,1,14,15,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,98,250690539,7.3,91,72,629340,7,Summer,0,6,1,10,5,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,98,187168425,7.1,71,55,237948,3,Spring,0,4,1,34,8,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,254464305,6.5,34,44,550981,5,Spring,0,9,1,16,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,126,319034126,7.9,94,79,1153009,5,Spring,0,6,1,18,5,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,101,256393010,7.2,68,65,837250,12,Winter,1,8,1,25,14,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2001,92,290642256,8.1,96,79,1017055,11,Fall,1,8,1,16,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,142,1543547,6.6,80,62,8187,2,Winter,0,2,1,5,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,108,250863268,6.5,42,48,388953,12,Winter,1,11,1,20,5,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,115,196350016,6.1,54,47,115224,3,Spring,0,2,1,8,4,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,163,172640980,7.7,96,81,275407,7,Summer,0,4,1,39,14,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,125,166167230,4.2,25,46,343505,2,Winter,0,1,1,10,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2023,135,298172056,7.2,67,59,162884,5,Spring,0,6,1,5,11,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,118,168052812,6.7,76,62,357564,3,Spring,0,1,1,24,7,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,103,142614158,5.4,21,30,99003,7,Summer,0,6,1,4,11,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,106,191452396,6.2,39,57,229614,6,Summer,0,6,1,11,10,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,187,218080025,7.2,84,81,455517,12,Winter,1,8,1,11,18,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,90,149260504,6.6,86,65,198621,11,Fall,1,2,1,22,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,94,3232685,6.2,95,69,10466,2,Winter,0,4,0,9,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,151,201578182,6.7,43,42,461958,7,Summer,0,13,1,28,12,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,124,186740799,6.5,45,47,491756,5,Spring,0,10,1,10,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,124,292753960,8.7,95,82,1421764,6,Summer,0,1,1,14,11,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,106,218815487,6.9,69,62,674593,6,Summer,0,3,1,19,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,94,193590620,6.3,71,54,63858,3,Spring,0,6,1,19,21,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,133,350159020,7.3,72,73,542495,1,Winter,0,17,1,10,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,123,215409889,6.1,64,49,387128,5,Spring,0,6,1,39,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,121,1983984,6.1,54,48,3275,2,Winter,0,3,1,7,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,95,251683815,7.6,80,72,603613,7,Summer,0,4,1,21,18,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,144,155442489,6.8,47,52,475183,5,Spring,0,9,1,18,11,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,129,186848418,7.4,60,48,489546,12,Winter,1,10,1,25,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,105,201151353,6.9,84,67,195462,3,Spring,0,7,1,15,6,1,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,86,193595521,6.9,55,57,453043,6,Summer,0,8,1,7,6,6,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,97,167510016,6.3,62,54,90465,7,Summer,0,3,1,27,4,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,116,202807711,7.0,67,63,745177,6,Summer,0,5,1,23,8,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,104,160945505,7.4,90,71,159479,2,Winter,0,4,1,7,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,85,272242291,6.4,60,51,100795,11,Fall,1,2,1,8,8,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,93,237283207,7.1,78,69,456183,6,Summer,0,3,1,9,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,87,183135014,7.3,87,80,355903,7,Summer,0,1,1,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,106,189740665,7.8,92,94,765975,7,Summer,0,12,1,5,6,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,156,183637894,8.0,78,76,899014,1,Winter,0,3,1,24,6,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,130,850511,6.7,80,64,2653,8,Summer,0,2,0,3,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,113,145522784,5.7,47,46,215582,8,Summer,0,9,1,13,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,112,201091711,7.0,88,71,190703,11,Fall,1,3,1,6,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,97,175003033,6.3,53,50,147234,3,Spring,0,3,1,6,4,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,98,223808164,8.4,95,95,1244865,6,Summer,0,4,1,4,9,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,123,200676069,6.4,76,62,450496,5,Spring,0,3,1,9,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,128,209028679,7.6,69,57,685803,12,Winter,1,10,1,34,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,115,279261160,6.3,38,41,292721,12,Winter,1,6,1,29,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,95,143528619,7.1,87,66,199373,1,Winter,0,2,1,18,19,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,117,180202163,7.2,83,64,742439,7,Summer,0,6,1,9,9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,137,205881154,8.6,91,75,1216836,7,Summer,0,6,1,20,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,128,151101803,8.0,91,94,707453,12,Winter,1,4,1,18,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,97,213550366,5.9,58,49,275707,10,Fall,0,1,1,22,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1990,127,217631306,7.1,75,52,245258,7,Summer,0,2,1,8,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,90,217350219,8.0,96,86,481477,11,Fall,1,12,1,7,16,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,101,131538435,6.3,50,49,104450,4,Spring,0,5,1,21,6,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,163,133378256,7.3,53,56,582598,5,Spring,0,7,1,29,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,92,245852179,7.9,100,88,638477,11,Fall,1,9,1,37,13,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,101,154426697,7.0,73,58,143827,6,Summer,0,2,1,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,98,270745,8.1,99,75,829178,3,Spring,0,7,1,14,9,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,113,241830615,6.5,67,68,240389,5,Spring,0,5,1,7,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,130,234911825,6.3,56,44,217353,3,Spring,0,9,1,17,4,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,106,163214888,5.8,27,39,297435,4,Spring,0,7,1,24,8,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,119,113929605,6.6,40,43,122979,10,Fall,0,2,1,14,7,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,140,146880162,7.4,94,82,311304,7,Summer,0,4,1,15,11,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,90,268698241,7.9,88,84,763726,5,Spring,0,6,1,29,20,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,121,1721446,6.5,100,64,2870,6,Summer,0,2,1,7,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,120,186336279,6.5,60,55,559633,6,Summer,0,6,1,30,5,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,138,133375846,6.7,36,48,314840,5,Spring,0,15,1,38,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,101,191204754,5.8,21,31,223097,8,Summer,0,3,1,8,10,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,101,242829261,6.8,48,46,447842,5,Spring,0,6,1,45,11,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,110,230549154,7.0,85,56,38979,12,Winter,1,3,1,24,9,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,143619809,6.9,72,63,257961,4,Spring,0,5,1,22,3,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,131,316566101,8.3,82,58,1149726,5,Spring,0,1,1,14,12,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,169,217049603,8.6,94,91,1547314,7,Summer,0,27,1,41,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,105,176760185,7.6,82,68,588956,8,Summer,0,1,1,10,9,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,102,186090535,7.8,64,81,196926,12,Winter,1,3,1,15,7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,110,139755882,6.0,40,41,89143,10,Fall,0,1,1,12,7,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,124,267263625,8.1,97,87,686837,6,Summer,0,27,1,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,103,285761243,7.7,66,63,686177,11,Fall,1,9,1,14,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,124,214504909,6.0,46,48,244977,2,Winter,0,6,1,11,17,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,89,169700110,6.6,57,44,150610,9,Fall,0,3,1,27,9,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,115,206459076,6.7,83,72,545212,7,Summer,0,17,1,22,11,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,114,155190832,6.1,48,43,263020,5,Spring,0,4,1,28,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,127,197171806,8.2,84,65,827661,5,Spring,0,27,1,20,14,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,117,49505008,8.2,64,86,80525,4,Spring,0,1,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,169,211622525,6.5,62,58,318911,9,Fall,0,4,1,11,6,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,118,138797449,8.0,94,88,717579,12,Winter,1,2,1,14,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,101,189422889,7.7,87,72,474334,11,Fall,1,1,1,5,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,100,257966122,7.7,96,83,398133,2,Winter,0,8,1,17,11,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,113,100916094,6.3,76,59,253500,3,Spring,0,2,1,9,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,100,277339746,7.7,79,73,872735,6,Summer,0,9,1,12,10,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105,174340174,7.5,56,48,326271,12,Winter,1,1,1,22,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,89,126663600,6.4,67,62,551032,7,Summer,0,5,1,23,9,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,114,127195589,6.7,91,66,195932,12,Winter,1,1,1,5,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,136,172076928,8.7,83,73,2124695,3,Spring,0,12,1,25,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,132,228778661,7.7,84,72,501905,5,Spring,0,6,1,15,16,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,155,187705427,8.5,80,67,1728425,5,Spring,0,17,1,14,10,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,119,178406268,7.1,64,51,378222,3,Spring,0,6,1,22,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,148,172118000,6.6,71,64,172374,11,Fall,1,17,1,10,7,2,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,116,244082982,7.3,74,73,493848,6,Summer,0,6,1,15,11,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,149,372755,6.7,89,64,7650,8,Summer,0,2,1,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,104,234362462,6.6,56,58,553569,5,Spring,0,8,1,29,8,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,122,648166,6.4,64,58,1895,7,Summer,0,1,0,15,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,124,219964115,6.5,35,48,259750,12,Winter,1,9,1,23,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,110,180981856,7.2,65,59,483444,5,Spring,0,4,1,36,21,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,117,210629101,7.6,61,52,882751,3,Spring,0,10,1,12,8,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,154,111127263,7.8,66,55,482633,12,Winter,1,8,1,37,13,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
